artist,song,danceability,energy,loudness,valence,yt_views,yt_likes,yt_comments,streams
Labrinth,"Thunderclouds (feat. Sia, Diplo, and Labrinth)",0.69,0.714,-5.948,0.489,497674409.0,3493608.0,112322.0,496905315.0
Labrinth,I’m Tired (with Zendaya) - Bonus Track,0.375,0.133,-10.624,0.192,23710983.0,522972.0,4469.0,103136455.0
Offset,Ric Flair Drip (with Metro Boomin),0.88,0.428,-8.28,0.333,444483852.0,2952185.0,74244.0,1131962910.0
Offset,Run It Up (feat. Offset & Moneybagg Yo),0.88,0.575,-6.091,0.671,57662193.0,869410.0,16788.0,276008155.0
Offset,Ghostface Killers (feat. Travis Scott),0.782,0.435,-7.033,0.242,9623498.0,81758.0,545.0,325103341.0
Offset,Clout (feat. Cardi B),0.919,0.622,-7.384,0.424,467393771.0,3524423.0,124085.0,267492318.0
Offset,CODE (feat. Moneybagg Yo),0.599,0.598,-7.015,0.343,4684892.0,132858.0,6924.0,23758782.0
Offset,Rap Saved Me (feat. Quavo),0.845,0.399,-7.509,0.148,10585713.0,54929.0,628.0,150116675.0
Offset,Violation Freestyle,0.908,0.542,-7.787,0.266,11597073.0,185651.0,4301.0,17238820.0
Offset,Bulletproof Maybach (feat. Offset),0.699,0.58,-7.05,0.596,2006642.0,103704.0,4105.0,9562837.0
Offset,2 LIVE,0.792,0.824,-2.799,0.738,646993.0,2667.0,239.0,1427963.0
Offset,Big 14 (feat. Offset & Moneybagg Yo),0.71,0.828,-4.725,0.316,6223662.0,188097.0,8731.0,20247431.0
Alfredo Olivas,El Precio De La Soledad,0.715,0.846,-3.665,0.909,48260825.0,156928.0,573.0,79127332.0
Alfredo Olivas,El Paciente,0.706,0.713,-3.609,0.973,12298.0,130.0,5.0,217532564.0
Alfredo Olivas,Yo Todo Lo Doy,0.597,0.725,-6.686,0.8,54965250.0,280986.0,3369.0,52541891.0
Alfredo Olivas,Me Tocó Morir,0.723,0.617,-3.69,0.973,13101094.0,225722.0,2588.0,6913349.0
Alfredo Olivas,El Vals Del Olvido,0.725,0.47,-4.765,0.932,26270504.0,136393.0,1140.0,41492694.0
Alfredo Olivas,En Definitiva,0.682,0.669,-4.509,0.617,160713639.0,462825.0,5230.0,149558587.0
Alfredo Olivas,El Malo De Culiacán,0.723,0.475,-6.363,0.802,155642635.0,471875.0,6154.0,151196613.0
Alfredo Olivas,Sin Explicaciones,0.627,0.652,-6.849,0.667,9356374.0,87988.0,2218.0,21822376.0
Alfredo Olivas,Antecedentes De Culpa,0.664,0.788,-4.607,0.876,179377528.0,319988.0,2344.0,70543497.0
Alfredo Olivas,Vete,0.626,0.708,-7.097,0.883,7540719.0,61514.0,47.0,8408498.0
Prince Royce,Rechazame,0.73,0.867,-1.946,0.929,66139312.0,440034.0,5797.0,123368610.0
Prince Royce,Corazón Sin Cara,0.704,0.83,-3.139,0.957,148379979.0,1179660.0,18413.0,255064764.0
Prince Royce,Sensualidad,0.807,0.681,-6.268,0.676,897148774.0,4110014.0,140426.0,554590760.0
Prince Royce,Te Espero,0.733,0.689,-5.083,0.828,71529892.0,528056.0,9857.0,62981341.0
Prince Royce,Bubalu,0.8,0.355,-10.47,0.253,514554845.0,3010847.0,75208.0,334986781.0
Prince Royce,Darte un Beso,0.757,0.711,-4.643,0.817,1365872178.0,4708697.0,154216.0,301916063.0
Prince Royce,Si Te Preguntan...,0.76,0.803,-2.867,0.922,61713850.0,435052.0,5375.0,37382738.0
Prince Royce,Deja vu,0.732,0.801,-3.859,0.824,552287567.0,2406614.0,54683.0,267298132.0
Prince Royce,Color Esperanza 2020,0.591,0.785,-7.768,0.785,24706328.0,557111.0,17598.0,89466323.0
Prince Royce,Carita de Inocente (feat. Myke Towers) - Remix,0.565,0.781,-3.358,0.943,54502647.0,627701.0,6691.0,174794368.0
El Alfa,La Romana,0.655,0.725,-5.497,0.326,310246153.0,2355420.0,60724.0,317313528.0
El Alfa,Los Aparatos,0.868,0.878,-3.294,0.899,2689148.0,49649.0,654.0,69366747.0
El Alfa,BOMBÓN,0.843,0.789,-2.801,0.571,135229087.0,1114983.0,20713.0,85119241.0
El Alfa,Gogo Dance,0.596,0.868,-4.95,0.705,99043210.0,767450.0,43786.0,72868489.0
El Alfa,SIMPLY THE BEST,0.872,0.789,-6.047,0.646,43228875.0,242953.0,38381.0,18501860.0
El Alfa,La Mamá de la Mamá,0.921,0.927,-3.025,0.797,149242966.0,1473187.0,54851.0,153652451.0
El Alfa,BEBÉ,0.862,0.72,-4.155,0.967,282322255.0,2413466.0,132405.0,324741235.0
El Alfa,4K,0.925,0.9,-4.361,0.804,173107772.0,1459893.0,38447.0,141499375.0
El Alfa,FULANITO,0.938,0.832,-4.613,0.832,280624500.0,2145942.0,40691.0,197533144.0
El Alfa,No Confío,0.927,0.551,-7.704,0.304,19414980.0,235674.0,5061.0,13643125.0
Calibre 50,Si Te Pudiera Mentir,0.764,0.585,-7.796,0.89,291208032.0,945953.0,10912.0,340102787.0
Calibre 50,A La Antigüita,0.651,0.726,-4.144,0.963,144222210.0,663654.0,7258.0,308334400.0
Calibre 50,Cuidando El Territorio,0.716,0.654,-6.702,0.958,140425612.0,1450788.0,30511.0,131718604.0
Calibre 50,Míranos Ahora,0.68,0.439,-5.909,0.772,25094476.0,244029.0,5337.0,57550084.0
Calibre 50,Simplemente Gracias,0.755,0.557,-5.982,0.743,258034734.0,1036399.0,14149.0,195991674.0
Calibre 50,Que Sea,0.781,0.693,-3.558,0.939,64304892.0,302170.0,4867.0,103018895.0
Calibre 50,Siempre Te Voy A Querer,0.775,0.452,-4.243,0.606,474073027.0,1628068.0,30473.0,193161798.0
Calibre 50,Javier El De Los Llanos,0.783,0.658,-5.413,0.933,8481568.0,57674.0,616.0,128371029.0
Calibre 50,Chalito,0.714,0.743,-4.213,0.972,26000721.0,181636.0,2848.0,54291312.0
Calibre 50,Corrido De Juanito,0.774,0.603,-4.424,0.759,542495186.0,1512721.0,41395.0,119904803.0
Ghost,Mary On A Cross,0.467,0.9,-4.505,0.554,1661671.0,85432.0,2635.0,253675311.0
Ghost,Spillways,0.575,0.868,-5.004,0.804,8157673.0,217441.0,8505.0,29030659.0
Ghost,Call Me Little Sunshine,0.566,0.871,-4.833,0.41,16564223.0,264208.0,12327.0,45164302.0
Ghost,Kiss The Go-Goat,0.469,0.851,-4.147,0.549,7749176.0,140229.0,6865.0,37059107.0
Ghost,Darkness At The Heart Of My Love,0.54,0.719,-5.744,0.238,3004644.0,53267.0,2246.0,18736734.0
Ghost,Square Hammer,0.53,0.903,-4.396,0.747,86913030.0,699819.0,25040.0,128309665.0
Ghost,Dance Macabre,0.619,0.696,-6.269,0.727,40038167.0,398935.0,20268.0,119911597.0
Ghost,Hunter’s Moon,0.61,0.935,-4.444,0.656,6877892.0,160090.0,6121.0,32122163.0
Ghost,Mary On A Cross - slowed + reverb,0.468,0.838,-5.756,0.259,1795291.0,63125.0,2070.0,12446258.0
Ghost,Cirice,0.555,0.798,-5.658,0.284,60690445.0,481372.0,23967.0,96857726.0
Pablo Alborán,Saturno,0.278,0.572,-8.295,0.311,236872456.0,1827577.0,47477.0,344503173.0
Pablo Alborán,Amigos (con Maria Becerra),0.721,0.814,-3.459,0.944,19714508.0,231269.0,4892.0,22704502.0
Pablo Alborán,"Y, ¿Si Fuera Ella? - + Es +",0.348,0.536,-5.76,0.199,44480558.0,352973.0,7956.0,179230151.0
Pablo Alborán,Dónde está el amor (feat. Jesse & Joy),0.597,0.848,-5.458,0.324,663771076.0,1792821.0,28201.0,208095371.0
Pablo Alborán,El Mismo Aire - con Pablo Alborán,0.483,0.492,-6.591,0.66,14000.0,1122.0,46.0,268237254.0
Pablo Alborán,Solamente tú,0.519,0.419,-6.276,0.266,602572418.0,2552772.0,66645.0,201574929.0
Pablo Alborán,Contigo,0.576,0.344,-8.771,0.302,23415125.0,311056.0,7420.0,26722104.0
Pablo Alborán,Rayando El Sol (feat. Pablo Alborán),0.627,0.456,-7.143,0.193,108875949.0,627583.0,17456.0,139727244.0
Pablo Alborán,Pasos de cero,0.749,0.637,-6.924,0.798,101007835.0,366947.0,5802.0,137756040.0
Pablo Alborán,Carretera y manta,0.816,0.787,-2.405,0.841,4850837.0,42347.0,1286.0,18000245.0
Julia Michaels,What A Time (feat. Niall Horan),0.516,0.467,-6.184,0.386,79561614.0,729863.0,8844.0,564533531.0
Julia Michaels,If the World Was Ending (feat. Julia Michaels),0.429,0.486,-9.971,0.661,174516463.0,2004428.0,37662.0,913724264.0
Julia Michaels,Issues,0.728,0.415,-6.852,0.455,252188102.0,2325655.0,41729.0,1075204195.0
Julia Michaels,Sorry To Me Too,0.682,0.642,-6.765,0.387,306214.0,11022.0,389.0,12646131.0
Julia Michaels,I Miss You (feat. Julia Michaels),0.693,0.624,-7.482,0.369,139756922.0,951223.0,16461.0,605634827.0
Julia Michaels,Heaven,0.554,0.371,-9.104,0.245,97041975.0,1058614.0,14607.0,467011916.0
Julia Michaels,Hurt Somebody,0.638,0.51,-6.485,0.448,3112831.0,39362.0,541.0,286905014.0
Julia Michaels,Kissin' In The Cold,0.528,0.343,-7.62,0.342,942724.0,60348.0,1609.0,35131478.0
Julia Michaels,There's No Way (feat. Julia Michaels),0.755,0.625,-7.114,0.374,44428840.0,531172.0,8912.0,326871801.0
Julia Michaels,17,0.774,0.466,-6.869,0.396,3161846.0,66076.0,1424.0,95476150.0
Mambo Kingz,Solita,0.807,0.633,-6.016,0.325,626898819.0,2974734.0,76943.0,470448044.0
Mambo Kingz,Me Mata,0.841,0.53,-11.467,0.686,543853147.0,2599224.0,67711.0,243783312.0
Mambo Kingz,La Ocasión,0.739,0.627,-6.063,0.251,793263029.0,3394582.0,117583.0,229626806.0
Mambo Kingz,Sensualidad,0.807,0.681,-6.268,0.676,897148774.0,4110014.0,140426.0,554590760.0
Mambo Kingz,Bubalu,0.8,0.355,-10.47,0.253,514554845.0,3010847.0,75208.0,334986781.0
Mambo Kingz,Verte Ir,0.857,0.647,-4.152,0.553,489601879.0,2537567.0,51044.0,486764940.0
Mambo Kingz,Báilame - Remix,0.646,0.865,-4.215,0.762,954776783.0,3386775.0,122023.0,434414483.0
Mambo Kingz,Me Reclama,0.755,0.72,-4.215,0.713,95024679.0,589749.0,13030.0,158129859.0
Mambo Kingz,Apreton,0.864,0.641,-6.47,0.86,8171726.0,276290.0,16316.0,2033075.0
Mambo Kingz,Tú No Amas,0.803,0.589,-5.889,0.562,174458020.0,1336792.0,31192.0,97752800.0
Florida Georgia Line,Meant to Be (feat. Florida Georgia Line),0.642,0.772,-6.61,0.589,1103931383.0,5224445.0,105179.0,1213620946.0
Florida Georgia Line,Simple,0.362,0.882,-3.717,0.864,53673630.0,216089.0,4285.0,327421060.0
Florida Georgia Line,Cruise,0.457,0.948,-3.364,0.878,153761462.0,719127.0,29122.0,372030041.0
Florida Georgia Line,This Is How We Roll,0.555,0.931,-2.969,0.723,241786699.0,973010.0,31425.0,309830468.0
Florida Georgia Line,Lil Bit (feat. Florida Georgia Line),0.707,0.689,-7.097,0.41,30437719.0,263826.0,5362.0,188984717.0
Florida Georgia Line,H.O.L.Y.,0.523,0.666,-4.081,0.564,373075465.0,1495705.0,37832.0,387450393.0
Florida Georgia Line,May We All,0.514,0.918,-4.306,0.64,98437204.0,372451.0,10036.0,272707182.0
Florida Georgia Line,Up Down,0.588,0.885,-3.046,0.787,179481633.0,541207.0,9881.0,263183779.0
Florida Georgia Line,Round Here,0.523,0.954,-3.051,0.901,129091501.0,435518.0,12289.0,173954456.0
Florida Georgia Line,Anything Goes,0.458,0.976,-3.791,0.76,22741074.0,72411.0,2139.0,162372259.0
MC Hariel,Revoada do Tubarão 3,0.795,0.705,-4.041,0.571,10934343.0,176698.0,2948.0,19726641.0
MC Hariel,O Fim é Triste (feat. DJ BOY),0.75,0.664,-2.529,0.892,53177323.0,508384.0,4121.0,42190854.0
MC Hariel,Set dos Casados,0.581,0.384,-7.618,0.149,99945033.0,876610.0,8093.0,108964722.0
MC Hariel,Maçã Verde,0.582,0.531,-3.725,0.169,216448920.0,1750788.0,17979.0,134232380.0
MC Hariel,SET MK 2,0.677,0.651,-3.277,0.822,,,,31420448.0
MC Hariel,Até Achar Alguém - Ao Vivo,0.681,0.788,-5.25,0.709,8957813.0,38756.0,2008.0,7463996.0
MC Hariel,Invencível,0.554,0.66,-5.677,0.632,7562333.0,167610.0,59911.0,4268584.0
MC Hariel,Poesia Acústica #7: Céu Azul,0.795,0.697,-4.276,0.543,176913939.0,2402608.0,121756.0,108390130.0
MC Hariel,Luz Apagada,0.802,0.665,-6.324,0.553,909705.0,27842.0,438.0,3149872.0
MC Hariel,O Preço,0.646,0.633,-6.157,0.628,12122546.0,250346.0,2624.0,7469333.0
Cults,Gilded Lily,0.4,0.571,-6.534,0.146,908851.0,22312.0,323.0,83194819.0
Cults,She Knows (feat. Amber Coffman & Cults),0.766,0.74,-10.363,0.183,195235957.0,1975959.0,39259.0,482921460.0
Cults,Always Forever,0.174,0.742,-5.93,0.36,2011693.0,86558.0,1578.0,317427860.0
Cults,Gilded Lily - Sped Up,0.382,0.586,-6.402,0.119,612547.0,14277.0,64.0,24752139.0
Cults,TV Dream,0.179,0.437,-7.464,0.175,47352.0,1002.0,10.0,4199381.0
Cults,Bad Things,0.289,0.731,-6.866,0.289,36016.0,889.0,64.0,24507672.0
Cults,Gilded Lily - Slowed + Reverb,0.277,0.495,-7.945,0.0573,173390.0,3724.0,90.0,1571178.0
Cults,Go Outside,0.366,0.704,-6.758,0.495,2542520.0,24440.0,1886.0,51642215.0
Cults,Monolithic,0.443,0.535,-8.573,0.407,60084.0,2848.0,144.0,3079167.0
Cults,You Know What I Mean,0.275,0.575,-6.085,0.313,2009838.0,24115.0,843.0,19898432.0
WILLOW,Wait a Minute!,0.764,0.705,-5.279,0.672,2397920.0,50950.0,740.0,834934023.0
WILLOW,Meet Me At Our Spot,0.773,0.47,-7.93,0.399,119010418.0,1980258.0,44421.0,482940264.0
WILLOW,Time Machine,0.606,0.532,-6.076,0.405,5494231.0,115423.0,1761.0,108940218.0
WILLOW,emo girl (feat. WILLOW),0.412,0.881,-3.502,0.359,18550963.0,326650.0,31077.0,84478866.0
WILLOW,t r a n s p a r e n t s o u l feat. Travis Barker,0.374,0.83,-5.203,0.204,12209111.0,452139.0,11796.0,234311950.0
WILLOW,Meet Me At Our Spot - Live,0.694,0.475,-7.035,0.391,119010418.0,1980258.0,44421.0,62626266.0
WILLOW,psychofreak (feat. WILLOW),0.629,0.64,-7.638,0.448,18388929.0,427927.0,11663.0,64781946.0
WILLOW,9,0.597,0.495,-8.674,0.171,4195923.0,52915.0,1408.0,63962097.0
WILLOW,Where you are (feat. WILLOW),0.689,0.872,-4.786,0.362,3814939.0,133293.0,3567.0,21482599.0
WILLOW,"Female Energy, Part 2",0.539,0.39,-8.341,0.361,3215543.0,63397.0,1463.0,73522794.0
Kenshi Yonezu,KICK BACK,0.577,0.941,-5.17,0.292,71671511.0,1003639.0,42115.0,137096725.0
Kenshi Yonezu,Lemon,0.525,0.646,-4.963,0.373,791088668.0,2929975.0,233318.0,133482423.0
Kenshi Yonezu,ピースサイン,0.593,0.935,-3.853,0.618,262409674.0,1307917.0,58069.0,164226040.0
Kenshi Yonezu,KICK BACK -ANIME edit,0.608,0.899,-5.785,0.551,559.0,22.0,9.0,3074563.0
Kenshi Yonezu,感電,0.633,0.723,-5.733,0.688,200226753.0,1026656.0,104521.0,96587127.0
Kenshi Yonezu,アイネクライネ,0.471,0.868,-2.291,0.811,328219367.0,1167532.0,58776.0,30791145.0
Kenshi Yonezu,死神,0.807,0.653,-6.308,0.939,32209169.0,505050.0,28027.0,22756327.0
Kenshi Yonezu,M八七,0.633,0.719,-8.329,0.334,41730799.0,372364.0,17496.0,20334151.0
Kenshi Yonezu,LOSER,0.679,0.931,-3.74,0.962,309412652.0,1223362.0,65870.0,37940178.0
Kenshi Yonezu,打上花火,0.625,0.668,-4.315,0.292,534979212.0,2685903.0,181066.0,111387036.0
Stormzy,Hide & Seek,0.823,0.367,-7.834,0.647,12085990.0,183564.0,5527.0,41569630.0
Stormzy,Own It (feat. Ed Sheeran & Burna Boy),0.817,0.781,-4.178,0.359,93479066.0,791737.0,19073.0,303153642.0
Stormzy,Clash (feat. Stormzy),0.871,0.519,-6.549,0.532,54656887.0,635313.0,16375.0,170715138.0
Stormzy,This Is What I Mean,0.518,0.692,-7.115,0.374,1705960.0,56788.0,2419.0,8683427.0
Stormzy,Vossi Bop,0.682,0.653,-6.062,0.428,146611813.0,1621753.0,42583.0,312930859.0
Stormzy,Hide & Seek - FLO Remix,0.444,0.495,-6.591,0.7,12085990.0,183564.0,5527.0,2776766.0
Stormzy,Mel Made Me Do It,0.725,0.677,-6.609,0.687,6834507.0,313776.0,19983.0,16325851.0
Stormzy,Shut Up,0.468,0.823,-3.973,0.941,128232866.0,1062953.0,53790.0,171348127.0
Stormzy,I Dunno (feat. Dutchavelli & Stormzy),0.821,0.666,-7.237,0.739,57961370.0,589430.0,17412.0,118210528.0
Stormzy,Ain't It Different (feat. AJ Tracey & Stormzy),0.767,0.569,-6.805,0.524,39901819.0,375723.0,9906.0,147462183.0
Young Dolph,Get Away,0.843,0.626,-6.351,0.228,9460792.0,173104.0,8348.0,12843445.0
Young Dolph,Love For The Streets,0.799,0.733,-6.234,0.753,2319178.0,38076.0,642.0,6572585.0
Young Dolph,1 Scale (feat. G Herbo),0.878,0.635,-5.811,0.331,1206547.0,17944.0,342.0,85976236.0
Young Dolph,Major (feat. Key Glock),0.907,0.651,-5.661,0.637,121563483.0,701552.0,18542.0,107864944.0
Young Dolph,100 Shots,0.798,0.668,-5.244,0.154,127206277.0,763679.0,24920.0,87866655.0
Young Dolph,Thats How,0.852,0.648,-6.062,0.267,1465696.0,27405.0,562.0,2704327.0
Young Dolph,No Sense (feat. Key Glock),0.945,0.662,-6.581,0.782,7939348.0,81141.0,2153.0,43084615.0
Young Dolph,Uh Uh,0.9,0.45,-5.423,0.295,887657.0,15711.0,235.0,2574510.0
Young Dolph,On the River (feat. Wiz Khalifa),0.865,0.39,-5.541,0.105,86973.0,1140.0,37.0,65989116.0
Young Dolph,Blind Fold,0.842,0.647,-5.247,0.288,50161.0,1471.0,34.0,2484801.0
La Adictiva,JGL,0.702,0.586,-5.317,0.965,1074376.0,7369.0,99.0,219495444.0
La Adictiva,En Peligro de Extinción,0.699,0.442,-5.144,0.816,689036979.0,1639708.0,38419.0,243612085.0
La Adictiva,El Amor de Mi Vida,0.689,0.556,-4.776,0.795,262450537.0,865889.0,13153.0,159548234.0
La Adictiva,Escondidos,0.705,0.506,-4.5,0.723,134833812.0,416783.0,7246.0,94847783.0
La Adictiva,"Después de Ti, ¿Quién?",0.689,0.532,-3.888,0.594,886985896.0,1628049.0,37484.0,190822202.0
La Adictiva,Disfruté Engañarte,0.934,0.553,-3.214,0.963,1937240.0,16398.0,216.0,90219915.0
La Adictiva,Lo Que Nunca Será,0.721,0.519,-4.315,0.705,12674240.0,88438.0,1225.0,38007677.0
La Adictiva,Hombre Libre,0.738,0.447,-4.275,0.961,20545954.0,84756.0,1573.0,99024522.0
La Adictiva,Ya Solo Eres Mi Ex,0.556,0.324,-7.033,0.625,53585383.0,211068.0,2136.0,35856821.0
La Adictiva,M En El Radar,0.794,0.599,-4.696,0.967,1874279.0,28592.0,327.0,4502135.0
El Fantasma,Fuera De Servicio,0.778,0.445,-5.178,0.969,32924495.0,184168.0,1823.0,56573726.0
El Fantasma,El Bélico,0.707,0.567,-4.091,0.964,3878106.0,34279.0,,133741529.0
El Fantasma,Cabrón y Vago - En Vivo,0.547,0.638,-2.99,0.876,365169120.0,1786829.0,26877.0,247521264.0
El Fantasma,Soy Buen Amigo,0.699,0.55,-4.539,0.969,69449379.0,291614.0,1993.0,92131266.0
El Fantasma,El Circo,0.834,0.533,-3.113,0.772,103932951.0,479346.0,5908.0,155418063.0
El Fantasma,Palabra de Hombre,0.575,0.374,-2.706,0.563,287431531.0,1119536.0,17049.0,184693964.0
El Fantasma,Agarra Tu Camino,0.619,0.404,-7.458,0.642,33596357.0,198583.0,2902.0,44191321.0
El Fantasma,Equipo RR,0.755,0.55,-6.102,0.926,6411640.0,27111.0,357.0,13232046.0
El Fantasma,En El Camino,0.722,0.314,-9.82,0.924,212815302.0,466718.0,6274.0,119675307.0
El Fantasma,Fuera de Servicio - En Vivo,0.523,0.677,-4.505,0.654,32924495.0,184168.0,1823.0,20026142.0
Macklemore & Ryan Lewis,Can't Hold Us (feat. Ray Dalton),0.633,0.927,-4.468,0.88,1012205556.0,6604141.0,242519.0,1741876368.0
Macklemore & Ryan Lewis,Thrift Shop (feat. Wanz),0.781,0.526,-6.986,0.665,1012205556.0,6604141.0,242519.0,936540661.0
Macklemore & Ryan Lewis,"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)",0.828,0.609,-4.402,0.707,1012205556.0,6604141.0,242519.0,362292694.0
Macklemore & Ryan Lewis,White Walls (feat. ScHoolboy Q & Hollis),0.768,0.782,-5.545,0.842,1012205556.0,6604141.0,242519.0,229025606.0
Macklemore & Ryan Lewis,Same Love (feat. Mary Lambert),0.618,0.475,-9.05,0.313,1012205556.0,6604141.0,242519.0,304751334.0
Macklemore & Ryan Lewis,Wing$,0.399,0.599,-6.987,0.0903,1012205556.0,6604141.0,242519.0,190481949.0
Macklemore & Ryan Lewis,Growing Up (feat. Ed Sheeran),0.762,0.548,-7.072,0.468,1012205556.0,6604141.0,242519.0,88014195.0
Macklemore & Ryan Lewis,Dance Off (feat. Idris Elba & Anderson .Paak),0.77,0.818,-3.914,0.459,1012205556.0,6604141.0,242519.0,53053419.0
Macklemore & Ryan Lewis,Otherside (feat. Fences) [Ryan Lewis Remix],0.612,0.568,-8.555,0.23,1012205556.0,6604141.0,242519.0,56622076.0
Macklemore & Ryan Lewis,Irish Celebration,0.367,0.847,-5.351,0.429,1012205556.0,6604141.0,242519.0,20320041.0
Xand Avião,Assunto Delicado - Ao Vivo,0.569,0.941,-4.135,0.608,64526374.0,157955.0,2836.0,106787227.0
Xand Avião,Balanço da Rede,0.764,0.796,-4.611,0.924,163676870.0,784015.0,4952.0,170060001.0
Xand Avião,Tanto Faz - Ao Vivo,0.674,0.915,-2.97,0.823,4758734.0,24382.0,3786.0,3469813.0
Xand Avião,Pode Apostar - Ao Vivo,0.588,0.969,-1.784,0.674,79090931.0,237877.0,2063.0,30675877.0
Xand Avião,Bala Trocada,0.876,0.72,-6.935,0.959,10082766.0,45226.0,289.0,3362906.0
Xand Avião,Novinha do Onlyfans,0.81,0.741,-3.868,0.968,4306013.0,38197.0,566.0,2278698.0
Xand Avião,Para de Me Iludir - Ao Vivo Em Teresina,0.397,0.928,-4.304,0.461,4846775.0,28138.0,1330.0,7227513.0
Xand Avião,Superação Digital,0.66,0.889,-2.17,0.913,46149632.0,364013.0,5015.0,53588135.0
Xand Avião,Nunca Mais - Ao Vivo,0.561,0.903,-3.667,0.77,6898064.0,33184.0,387.0,1243838.0
Xand Avião,Basta Você Me Ligar - Ao Vivo,0.599,0.914,-2.415,0.831,408084405.0,2230170.0,30483.0,171791229.0
Asees Kaur,"Raataan Lambiyan (From ""Shershaah"")",0.72,0.63,-5.549,0.512,775927524.0,7173135.0,174558.0,259982695.0
Asees Kaur,Makhna,0.696,0.704,-7.876,0.426,422216419.0,3120696.0,63679.0,140325340.0
Asees Kaur,Jaan Ban Gaye,0.537,0.419,-11.585,0.292,173533063.0,1999040.0,35454.0,65105484.0
Asees Kaur,Tu Mile Dil Khile,0.736,0.634,-4.935,0.366,21326632.0,377682.0,27189.0,2802409.0
Asees Kaur,"Nain Ta Heere (From ""Jugjugg Jeeyo"")",0.69,0.575,-5.763,0.509,20260954.0,202885.0,1601.0,25668593.0
Asees Kaur,"Bolna (From ""Kapoor & Sons (Since 1921)"")",0.488,0.403,-7.005,0.497,47636963.0,363887.0,178.0,52977653.0
Asees Kaur,Ve Maahi,0.65,0.551,-6.906,0.294,63941036.0,452633.0,9023.0,88656435.0
Asees Kaur,Bandeya Rey Bandeya,0.445,0.615,-7.714,0.235,34972892.0,696741.0,12453.0,18212168.0
Asees Kaur,Valentine's Mashup 2019,0.595,0.61,-6.887,0.314,378221.0,4708.0,108.0,55399812.0
Asees Kaur,"Chogada (From ""Loveyatri"")",0.359,0.972,-3.452,0.595,674986702.0,3202371.0,75318.0,51899648.0
Disclosure,Latch,0.729,0.735,-5.455,0.544,422714286.0,2389006.0,63448.0,820752768.0
Disclosure,You & Me - Flume Remix,0.593,0.392,-6.872,0.25,73690382.0,662147.0,10599.0,538525185.0
Disclosure,Know Your Worth,0.79,0.694,-7.726,0.508,15688598.0,228647.0,3347.0,375510368.0
Disclosure,Talk,0.9,0.4,-8.443,0.338,309634119.0,2420703.0,35242.0,881783821.0
Disclosure,Unholy (feat. Kim Petras) - Disclosure Remix,0.742,0.778,-6.762,0.171,1562936.0,26023.0,485.0,11437614.0
Disclosure,Waterfall,0.691,0.733,-6.887,0.834,1137423.0,14262.0,447.0,25897444.0
Disclosure,Omen - Radio Edit,0.671,0.786,-4.857,0.621,209580388.0,885845.0,19016.0,243945931.0
Disclosure,Magnets,0.704,0.628,-7.882,0.654,142307534.0,784707.0,21033.0,186078668.0
Disclosure,Know Your Worth (feat. Davido & Tems),0.819,0.744,-6.826,0.665,7726465.0,102288.0,1729.0,49205438.0
Disclosure,Help Me Lose My Mind,0.78,0.708,-5.692,0.345,12281344.0,74997.0,919.0,160376893.0
Vintage Culture,Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix,0.881,0.661,-7.681,0.965,55495931.0,390540.0,6691.0,214283293.0
Vintage Culture,You Give Me A Feeling,0.761,0.867,-6.168,0.679,2766266.0,36288.0,589.0,33335286.0
Vintage Culture,I Will Find,0.922,0.535,-8.171,0.382,37829914.0,327196.0,4156.0,109470240.0
Vintage Culture,World Hold On (Radio Edit) [Vintage Culture & Dubdogz Remix],0.604,0.894,-3.796,0.669,601185.0,8693.0,104.0,71570851.0
Vintage Culture,This Feeling,0.696,0.685,-6.64,0.206,1521298.0,14321.0,541.0,14695860.0
Vintage Culture,Under Pressure,0.416,0.821,-7.502,0.521,241453.0,6196.0,384.0,7439841.0
Vintage Culture,Pontos de Exclamação - Vintage Culture & Future Class Remix,0.786,0.75,-6.277,0.696,18399572.0,130893.0,3345.0,58047260.0
